event_id,time_epoch,magnitude,place,latitude,longitude,depth_km,updated_epoch,alert,status,timestamp,is_mainshock,aftershock_of_event_id,dt_days,dr_km
ci39211288,1575090660080,2.71,"11km NE of Coso Junction, CA",36.1061667,-117.8566667,2.9,1628810462280,,reviewed,2019-11-30 05:11:00.080000+00:00,False,,,
ci39212864,1575194023420,2.75,"13km SSW of Searles Valley, CA",35.6511667,-117.4393333,8.85,1628636382840,,reviewed,2019-12-01 09:53:43.420000+00:00,False,,,
ci39213512,1575242516730,2.51,"10km SSW of Maricopa, CA",34.9698333,-119.4336667,12.92,1729023066150,,reviewed,2019-12-01 23:21:56.730000+00:00,False,,,
ci39213960,1575288093880,2.54,"20km NNE of Ridgecrest, CA",35.7956667,-117.6265,6.35,1628637167100,,reviewed,2019-12-02 12:01:33.880000+00:00,False,,,
ci39214096,1575304177910,2.54,"18km W of Searles Valley, CA",35.7836667,-117.6028333,10.88,1653470415516,,reviewed,2019-12-02 16:29:37.910000+00:00,False,,,
nc73311211,1575397336200,2.5,"6km N of Lemoore, CA",36.3515,-119.7841667,21.21,1576133465098,,reviewed,2019-12-03 18:22:16.200000+00:00,False,,,
ci39217488,1575515587140,2.52,"15km SSW of Searles Valley, CA",35.64,-117.4671667,4.27,1628692828170,,reviewed,2019-12-05 03:13:07.140000+00:00,False,,,
ci39217512,1575516398790,3.04,"3km ENE of Brea, CA",33.93,-117.8741667,9.29,1728933454720,,reviewed,2019-12-05 03:26:38.790000+00:00,False,,,
ci39217768,1575536131650,3.79,"10km NE of Ridgecrest, CA",35.6946667,-117.6098333,7.97,1655401708340,,reviewed,2019-12-05 08:55:31.650000+00:00,False,,,
ci39217824,1575542942020,3.13,"23km ESE of Ridgecrest, CA",35.5583333,-117.4343333,4.78,1634053085300,,reviewed,2019-12-05 10:49:02.020000+00:00,False,,,
ci39217856,1575547061760,2.71,"10km NE of Ridgecrest, CA",35.6925,-117.6073333,7.51,1628637983548,,reviewed,2019-12-05 11:57:41.760000+00:00,False,,,
ci39219160,1575610400720,3.31,"11km NE of Coso Junction, CA",36.1056667,-117.8556667,2.63,1634053889916,,reviewed,2019-12-06 05:33:20.720000+00:00,False,,,
ci39220296,1575678058350,3.22,"21km S of San Pedro, CA",33.5485,-118.3141667,10.68,1583005979040,,reviewed,2019-12-07 00:20:58.350000+00:00,False,,,
nc73312401,1575715419710,2.56,"21km SE of Kettleman City, CA",35.8688333,-119.8105,2.15,1576131664921,,reviewed,2019-12-07 10:43:39.710000+00:00,False,,,
ci39221072,1575739061410,2.63,"6km SW of Shafter, CA",35.4686667,-119.3278333,25.85,1729017012750,,reviewed,2019-12-07 17:17:41.410000+00:00,False,,,
ci39221464,1575764348440,2.82,"18km W of Searles Valley, CA",35.786,-117.6081667,4.22,1628703479006,,reviewed,2019-12-08 00:19:08.440000+00:00,False,,,
ci37344924,1575764358010,2.63,"19km NNE of Ridgecrest, CA",35.7871667,-117.6281667,5.03,1628704450194,,reviewed,2019-12-08 00:19:18.010000+00:00,False,,,
nc73312676,1575818052360,2.74,"12km NW of Parkfield, CA",35.9725,-120.5326667,4.46,1576128903666,,reviewed,2019-12-08 15:14:12.360000+00:00,False,,,
ci39223768,1575924453860,2.92,"21km ESE of Little Lake, CA",35.882,-117.6836667,6.39,1628702015500,,reviewed,2019-12-09 20:47:33.860000+00:00,False,,,
ci39225152,1576004232540,2.99,"23km N of Ridgecrest, CA",35.8265,-117.6673333,7.74,1729534758940,,reviewed,2019-12-10 18:57:12.540000+00:00,False,,,
ci39225400,1576015607280,3.35,"47km ESE of San Clemente Is. (SE tip), CA",32.5875,-117.9223333,28.95,1729121717364,,reviewed,2019-12-10 22:06:47.280000+00:00,False,,,
ci39227264,1576106889010,2.7,"13 km SSW of Searles Valley, CA",35.6665,-117.486833333333,5.61,1780509691906,,reviewed,2019-12-11 23:28:09.010000+00:00,False,,,
ci39227960,1576144587660,2.97,"4km ENE of Lytle Creek, CA",34.268,-117.453,9.96,1728941254560,,reviewed,2019-12-12 09:56:27.660000+00:00,False,,,
ci39228040,1576149220810,3.51,"15km SW of Searles Valley, CA",35.675,-117.5225,9.62,1634054490210,,reviewed,2019-12-12 11:13:40.810000+00:00,False,,,
ci39228944,1576204109880,2.64,"15km NE of Borrego Springs, CA",33.3321667,-116.2443333,11.87,1729123159380,,reviewed,2019-12-13 02:28:29.880000+00:00,False,,,
ci39229848,1576266923400,2.56,"3km ENE of Brea, CA",33.927,-117.8716667,8.14,1729018914310,,reviewed,2019-12-13 19:55:23.400000+00:00,False,,,
ci39230816,1576351907150,2.87,"20km WNW of Searles Valley, CA",35.8038333,-117.6258333,4.62,1628706349300,,reviewed,2019-12-14 19:31:47.150000+00:00,False,,,
ci39231416,1576421877000,2.85,"15km NNE of Borrego Springs, CA",33.3801667,-116.3161667,11.24,1728945171020,,reviewed,2019-12-15 14:57:57+00:00,False,,,
ci39231920,1576480603490,2.74,"11km NE of Coso Junction, CA",36.1126667,-117.855,3.14,1628708649590,,reviewed,2019-12-16 07:16:43.490000+00:00,False,,,
ci39231968,1576483994420,2.66,"11km NE of Coso Junction, CA",36.111,-117.8561667,2.48,1628709381170,,reviewed,2019-12-16 08:13:14.420000+00:00,False,,,
ci39232240,1576505210110,3.47,"18km SSW of Searles Valley, CA",35.6161667,-117.4713333,6.77,1634057309110,,reviewed,2019-12-16 14:06:50.110000+00:00,False,,,
ci39232664,1576534558550,3.56,"14km ENE of Ridgecrest, CA",35.6705,-117.5271667,9.31,1634055919870,,reviewed,2019-12-16 22:15:58.550000+00:00,False,,,
ci39232936,1576565865220,3.6,"14km NE of Ridgecrest, CA",35.7153333,-117.5718333,7.12,1634055433040,,reviewed,2019-12-17 06:57:45.220000+00:00,False,,,
ci39233216,1576596512430,2.65,"15km ENE of Ridgecrest, CA",35.6713333,-117.5256667,10.05,1628707680170,,reviewed,2019-12-17 15:28:32.430000+00:00,False,,,
ci39233368,1576602139900,2.61,"11km NE of Coso Junction, CA",36.11,-117.8583333,2.65,1628715489330,,reviewed,2019-12-17 17:02:19.900000+00:00,False,,,
nc73315876,1576607361030,4.29,"11km NNW of Cholame, CA",35.8058333,-120.356,6.25,1653342805623,green,reviewed,2019-12-17 18:29:21.030000+00:00,False,,,
ci39233728,1576620101620,2.61,"17km SSW of Searles Valley, CA",35.6186667,-117.4406667,6.62,1628710531200,,reviewed,2019-12-17 22:01:41.620000+00:00,False,,,
ci39234568,1576669725770,2.57,"18km E of Ridgecrest, CA",35.6018333,-117.4815,7.81,1628717747110,,reviewed,2019-12-18 11:48:45.770000+00:00,False,,,
ci39005679,1576769815290,2.62,"44km WSW of Carlsbad, CA",33.0218333,-117.7918333,24.59,1585971155658,,reviewed,2019-12-19 15:36:55.290000+00:00,False,,,
ci39005887,1576785926810,3.05,"18km E of Little Lake, CA",35.9133333,-117.709,4.4,1634058401610,,reviewed,2019-12-19 20:05:26.810000+00:00,False,,,
ci39006567,1576822151090,2.54,"12km NE of Coso Junction, CA",36.1316667,-117.8665,2.48,1628714642430,,reviewed,2019-12-20 06:09:11.090000+00:00,False,,,
ci39006607,1576828834430,3.11,"18km E of Little Lake, CA",35.909,-117.7051667,4.77,1634058768390,,reviewed,2019-12-20 08:00:34.430000+00:00,False,,,
ci39006639,1576829150150,2.54,"18km E of Little Lake, CA",35.9065,-117.7065,3.53,1628718895720,,reviewed,2019-12-20 08:05:50.150000+00:00,False,,,
ci39006711,1576830537240,2.6,"13km WSW of Searles Valley, CA",35.717,-117.5293333,7.6,1628716720350,,reviewed,2019-12-20 08:28:57.240000+00:00,False,,,
ci39007423,1576870247220,3.17,"11km ENE of Ridgecrest, CA",35.6635,-117.5653333,6.55,1634057916110,,reviewed,2019-12-20 19:30:47.220000+00:00,False,,,
ci39007775,1576887767790,3.84,"14km SSW of Searles Valley, CA",35.6511667,-117.4491667,3.45,1634061781990,,reviewed,2019-12-21 00:22:47.790000+00:00,False,,,
ci39008175,1576909925300,2.54,"11km SW of Searles Valley, CA",35.7068333,-117.5035,9.89,1628788748090,,reviewed,2019-12-21 06:32:05.300000+00:00,False,,,
ci39008279,1576915555360,2.7,"22km ESE of Little Lake, CA",35.8655,-117.6765,5.07,1628787348980,,reviewed,2019-12-21 08:05:55.360000+00:00,False,,,
ci39008311,1576916672620,3.91,"14km SSW of Searles Valley, CA",35.6466667,-117.458,4.34,1634061354320,,reviewed,2019-12-21 08:24:32.620000+00:00,False,,,
ci39009119,1576967985020,2.58,"22km ESE of Little Lake, CA",35.867,-117.6781667,5.32,1628790025600,,reviewed,2019-12-21 22:39:45.020000+00:00,False,,,
ci39011687,1577178602770,2.82,"22km ESE of Little Lake, CA",35.8516667,-117.6868333,6.42,1628781248230,,reviewed,2019-12-24 09:10:02.770000+00:00,False,,,
ci39011903,1577197617010,2.74,"16km S of Rancho Palos Verdes, CA",33.6023333,-118.3866667,14.26,1587541053573,,reviewed,2019-12-24 14:26:57.010000+00:00,False,,,
nc73319181,1577231222430,2.93,"2km SSE of Kettleman City, CA",35.9918333,-119.9496667,22.85,1588579136137,,reviewed,2019-12-24 23:47:02.430000+00:00,False,,,
ci39012591,1577237055890,2.89,"7km WSW of Idyllwild, CA",33.7098333,-116.7803333,15.79,1728944602330,,reviewed,2019-12-25 01:24:15.890000+00:00,False,,,
ci39012767,1577253294570,2.52,"17km E of Little Lake, CA",35.9428333,-117.723,3.0,1628906737920,,reviewed,2019-12-25 05:54:54.570000+00:00,False,,,
ci39012911,1577266365930,2.84,"24km N of Searles Valley, CA",35.9816667,-117.4078333,1.51,1628786134960,,reviewed,2019-12-25 09:32:45.930000+00:00,False,,,
ci39013463,1577315705890,3.74,"48km SE of San Nicolas Is., CA",32.9236667,-119.1581667,5.83,1729122458430,,reviewed,2019-12-25 23:15:05.890000+00:00,False,,,
ci39013663,1577333520180,3.32,"20km N of Searles Valley, CA",35.9498333,-117.368,2.48,1634059995860,,reviewed,2019-12-26 04:12:00.180000+00:00,False,,,
ci39014215,1577413307900,3.95,"17km W of Searles Valley, CA",35.7686667,-117.5935,7.97,1634060988620,,reviewed,2019-12-27 02:21:47.900000+00:00,False,,,
ci39015247,1577517107710,2.77,"9km S of Borrego Springs, CA",33.177,-116.372,11.54,1728945794170,,reviewed,2019-12-28 07:11:47.710000+00:00,False,,,
ci39015311,1577518517660,2.51,"23km WNW of Searles Valley, CA",35.8236667,-117.6456667,3.82,1577990276350,,reviewed,2019-12-28 07:35:17.660000+00:00,False,,,
ci39015367,1577522609510,3.15,"17km SSW of Trona, CA",35.615,-117.4196667,9.24,1655401654871,,reviewed,2019-12-28 08:43:29.510000+00:00,False,,,
ci39015759,1577553812020,3.2,"2km ENE of Brea, CA",33.9266667,-117.8765,8.66,1617626642486,,reviewed,2019-12-28 17:23:32.020000+00:00,False,,,
ci39017359,1577702465640,2.92,"20km ESE of Little Lake, CA",35.8666667,-117.7015,8.11,1634062759780,,reviewed,2019-12-30 10:41:05.640000+00:00,False,,,
ci39017695,1577721807850,2.59,"2km SSE of Lake Henshaw, CA",33.223,-116.7495,9.22,1578003466460,,reviewed,2019-12-30 16:03:27.850000+00:00,False,,,
ci39017831,1577731294880,2.53,"14km W of Anza, CA",33.5776667,-116.8168333,4.68,1659980839848,,reviewed,2019-12-30 18:41:34.880000+00:00,False,,,
ci39017999,1577743273940,2.54,"15km W of Searles Valley, CA",35.7656667,-117.5735,6.24,1578005650440,,reviewed,2019-12-30 22:01:13.940000+00:00,False,,,
nc73321576,1577748703630,2.75,"8km SSW of Kettleman City, CA",35.9461667,-120.0093333,7.1,1578619323353,,reviewed,2019-12-30 23:31:43.630000+00:00,False,,,
ci39018839,1577811990580,2.52,"9km SSW of Holtville, CA",32.7353333,-115.4151667,12.12,1578006804210,,reviewed,2019-12-31 17:06:30.580000+00:00,False,,,
ci39019703,1577875115620,3.16,"11km ENE of North Tustin, CA",33.8113333,-117.6896667,9.79,1728928131290,,reviewed,2020-01-01 10:38:35.620000+00:00,False,,,
ci39019863,1577887025760,2.71,"25km NNE of Trona, CA",35.9833333,-117.3155,2.67,1728946408180,,reviewed,2020-01-01 13:57:05.760000+00:00,False,,,
ci39020663,1577959980020,4.03,"26km S of Port Hueneme, CA",33.9173333,-119.2283333,5.94,1729121873000,green,reviewed,2020-01-02 10:13:00.020000+00:00,False,,,
ci39021735,1578030485430,3.14,"19km W of Searles Valley, CA",35.7928333,-117.6163333,5.37,1634071645180,,reviewed,2020-01-03 05:48:05.430000+00:00,False,,,
nc73323271,1578069615900,3.31,"22km NE of San Lucas, CA",36.2486667,-120.8206667,7.22,1584810784040,,reviewed,2020-01-03 16:40:15.900000+00:00,False,,,
ci39023047,1578113331240,2.78,"18km S of Trona, CA",35.6003333,-117.4063333,8.19,1634069210840,,reviewed,2020-01-04 04:48:51.240000+00:00,False,,,
ci39023815,1578185752090,2.63,"23km N of Searles Valley, CA",35.9771667,-117.3975,2.77,1634067215150,,reviewed,2020-01-05 00:55:52.090000+00:00,False,,,
ci39024383,1578241694050,2.93,"3km ENE of Brea, CA",33.9268333,-117.8748333,8.2,1728941447720,,reviewed,2020-01-05 16:28:14.050000+00:00,False,,,
ci39024647,1578263691030,2.89,"14km ENE of Ridgecrest, CA",35.6576667,-117.526,2.14,1634069581340,,reviewed,2020-01-05 22:34:51.030000+00:00,False,,,
nc73324201,1578276813830,2.6,"22km NE of San Lucas, CA",36.246,-120.8236667,6.81,1584810784040,,reviewed,2020-01-06 02:13:33.830000+00:00,False,,,
ci39025199,1578294193590,2.77,"15km WSW of Searles Valley, CA",35.7403333,-117.5663333,3.39,1628631056790,,reviewed,2020-01-06 07:03:13.590000+00:00,False,,,
ci39026063,1578349060850,2.54,"6km WSW of Shafter, CA",35.471,-119.3305,26.74,1729022171928,,reviewed,2020-01-06 22:17:40.850000+00:00,False,,,
ci39027767,1578448423160,2.6,"30km N of Yucca Valley, CA",34.3818333,-116.449,8.16,1729018413980,,reviewed,2020-01-08 01:53:43.160000+00:00,False,,,
ci39028647,1578499878170,3.48,"13km ENE of Ridgecrest, CA",35.6765,-117.5478333,6.6,1634071888010,,reviewed,2020-01-08 16:11:18.170000+00:00,False,,,
ci39030263,1578588391710,2.7,"5km N of Big Bear Lake, CA",34.2895,-116.9195,8.96,1729015842960,,reviewed,2020-01-09 16:46:31.710000+00:00,False,,,
ci39032247,1578721528260,2.8,"19km E of Little Lake, CA",35.9096667,-117.6935,3.39,1628632269032,,reviewed,2020-01-11 05:45:28.260000+00:00,False,,,
ci39033159,1578816593750,2.87,"3km NNE of Wrightwood, CA",34.3855,-117.6155,6.96,1728945106210,,reviewed,2020-01-12 08:09:53.750000+00:00,False,,,
ci39033511,1578847727400,2.92,"15km NW of Grapevine, CA",35.0466667,-119.04,7.32,1728943680740,,reviewed,2020-01-12 16:48:47.400000+00:00,False,,,
ci39033951,1578877261180,2.66,"6km WSW of Shafter, CA",35.4696667,-119.3333333,25.76,1729016697770,,reviewed,2020-01-13 01:01:01.180000+00:00,False,,,
ci39035887,1579012797990,2.59,"21km ESE of Little Lake, CA",35.8626667,-117.6876667,4.25,1634067032510,,reviewed,2020-01-14 14:39:57.990000+00:00,False,,,
ci39036639,1579064561610,2.5,"21km S of Trona, CA",35.5801667,-117.4141667,5.95,1634065998840,,reviewed,2020-01-15 05:02:41.610000+00:00,False,,,
ci39036911,1579090590970,2.89,"9km WSW of Corona, CA",33.8508333,-117.6575,7.38,1728944114770,,reviewed,2020-01-15 12:16:30.970000+00:00,False,,,
ci39273664,1579261813030,2.52,"8km ESE of Ridgecrest, CA",35.5978333,-117.5983333,4.38,1729534948100,,reviewed,2020-01-17 11:50:13.030000+00:00,False,,,
ci39273704,1579266381470,3.01,"15km SSW of Searles Valley, CA",35.6453333,-117.4826667,9.12,1634071155440,,reviewed,2020-01-17 13:06:21.470000+00:00,False,,,
ci39274856,1579367713240,2.6,"8km NE of Grapevine, CA",35.0025,-118.8745,14.1,1729018288970,,reviewed,2020-01-18 17:15:13.240000+00:00,False,,,
ci39276056,1579512434770,2.53,"20km S of Trona, CA",35.5893333,-117.3973333,8.28,1628633715880,,reviewed,2020-01-20 09:27:14.770000+00:00,False,,,
ci39276560,1579572499120,3.07,"17km S of Searles Valley, CA",35.6173333,-117.432,10.17,1634071339050,,reviewed,2020-01-21 02:08:19.120000+00:00,False,,,
ci39276616,1579575610650,2.79,"17km S of Searles Valley, CA",35.6166667,-117.4305,10.3,1634069397050,,reviewed,2020-01-21 03:00:10.650000+00:00,False,,,
ci39277104,1579637283280,2.68,"19km WNW of Searles Valley, CA",35.8001667,-117.6061667,11.0,1634067578830,,reviewed,2020-01-21 20:08:03.280000+00:00,False,,,
ci39277736,1579678870790,3.6,"4km NNE of Granada Hills, CA",34.3005,-118.4855,7.72,1728933885790,,reviewed,2020-01-22 07:41:10.790000+00:00,False,,,
ci39278752,1579735450150,2.63,"11km SSW of Salton City, CA",33.2091667,-115.995,8.24,1586629242040,,reviewed,2020-01-22 23:24:10.150000+00:00,False,,,
ci39281440,1579921414920,4.62,"23km NNE of Barstow, CA",35.0975,-116.9696667,3.07,1728938723960,green,reviewed,2020-01-25 03:03:34.920000+00:00,False,,,
ci39281456,1579921783600,3.03,"22km NNE of Barstow, CA",35.0946667,-116.9678333,3.29,1728938534360,,reviewed,2020-01-25 03:09:43.600000+00:00,False,,,
ci39281600,1579936294640,2.64,"22km NNE of Barstow, CA",35.0951667,-116.9691667,2.9,1729016822780,,reviewed,2020-01-25 07:11:34.640000+00:00,False,,,
ci39281688,1579948299110,2.63,"9km NE of Grapevine, CA",35.007,-118.8748333,12.67,1729016947820,,reviewed,2020-01-25 10:31:39.110000+00:00,False,,,
nc73331726,1579970536690,2.65,"15km NW of New Idria, CA",36.5063333,-120.7976667,11.58,1586629249040,,reviewed,2020-01-25 16:42:16.690000+00:00,False,,,
nc73332241,1580095224550,2.86,"10km W of Templeton, CA",35.5588333,-120.814,5.17,1586629254040,,reviewed,2020-01-27 03:20:24.550000+00:00,False,,,
ci39283296,1580102722800,3.09,"13km NE of Barstow, CA",34.9955,-116.9406667,4.5,1728938409460,,reviewed,2020-01-27 05:25:22.800000+00:00,False,,,
ci39284936,1580221371120,2.57,"16km ESE of Little Lake, CA",35.9066667,-117.7321667,7.65,1628635287720,,reviewed,2020-01-28 14:22:51.120000+00:00,False,,,
ci39285720,1580292333050,2.8,"17km WNW of Progreso, B.C., MX",32.6358333,-115.7496667,11.34,1729121441140,,reviewed,2020-01-29 10:05:33.050000+00:00,False,,,
ci39285816,1580302581840,3.19,"2km NNE of Oildale, CA",35.4358333,-119.0083333,17.99,1728936664554,,reviewed,2020-01-29 12:56:21.840000+00:00,False,,,
ci39286000,1580319227010,2.55,"7km NE of Desert Hot Springs, CA",34.0,-116.4466667,9.58,1729122912740,,reviewed,2020-01-29 17:33:47.010000+00:00,False,,,
ci39286528,1580367532710,2.84,"13km W of Mojave, CA",35.0556667,-118.3195,1.93,1728945296160,,reviewed,2020-01-30 06:58:52.710000+00:00,False,,,
ci39287752,1580466552390,2.75,"26km NE of Johannesburg, CA",35.5196667,-117.4046667,7.43,1634068907810,,reviewed,2020-01-31 10:29:12.390000+00:00,False,,,
ci39288528,1580523222200,2.53,"37km E of Three Rivers, CA",36.4518318,-118.4871674,15.23,1580524994018,,automatic,2020-02-01 02:13:42.200000+00:00,False,,,
ci39289384,1580605190610,3.64,"14km W of Anza, CA",33.5768333,-116.8171667,5.16,1607150815477,,reviewed,2020-02-02 00:59:50.610000+00:00,False,,,
ci39290016,1580638173690,2.7,"15km W of Searles Valley, CA",35.758,-117.5701667,6.2,1634065345810,,reviewed,2020-02-02 10:09:33.690000+00:00,False,,,
ci39291168,1580766081670,2.84,"16km ESE of Ridgecrest, CA",35.5466667,-117.5241667,4.26,1634065160450,,reviewed,2020-02-03 21:41:21.670000+00:00,False,,,
ci39291832,1580821412830,2.9,"11km WNW of Calipatria, CA",33.1495,-115.6325,3.02,1659982628529,,reviewed,2020-02-04 13:03:32.830000+00:00,False,,,
ci39292256,1580858481120,2.67,"20km W of Searles Valley, CA",35.801,-117.6231667,6.65,1634065591270,,reviewed,2020-02-04 23:21:21.120000+00:00,False,,,
ci39293816,1580995243710,2.95,"10km SSW of Trona, CA",35.6811667,-117.4046667,7.09,1634064733710,,reviewed,2020-02-06 13:20:43.710000+00:00,False,,,
ci39295664,1581115354350,2.82,"14km W of Anza, CA",33.5748333,-116.8168333,4.72,1634069191940,,reviewed,2020-02-07 22:42:34.350000+00:00,False,,,
ci39296232,1581156686890,2.91,"21km N of Searles Valley, CA",35.9555,-117.3665,1.04,1634070445780,,reviewed,2020-02-08 10:11:26.890000+00:00,False,,,
ci39296600,1581188247280,2.94,"26km S of Trona, CA",35.5285,-117.3796667,7.97,1634070139120,,reviewed,2020-02-08 18:57:27.280000+00:00,False,,,
ci39296624,1581190460720,3.93,"22km NNE of Barstow, CA",35.095,-116.9671667,2.27,1728938598960,green,reviewed,2020-02-08 19:34:20.720000+00:00,False,,,
ci39296912,1581216703190,2.69,"22km NNE of Barstow, CA",35.095,-116.9645,3.48,1634069209510,,reviewed,2020-02-09 02:51:43.190000+00:00,False,,,
ci39296968,1581224893690,2.81,"14km WSW of Searles Valley, CA",35.7165,-117.5515,5.58,1634070811860,,reviewed,2020-02-09 05:08:13.690000+00:00,False,,,
ci39297136,1581249360660,2.78,"14km NE of Ridgecrest, CA",35.7135,-117.5655,4.36,1634071179410,,reviewed,2020-02-09 11:56:00.660000+00:00,False,,,
ci39297176,1581253963020,2.71,"13km WSW of Searles Valley, CA",35.7348333,-117.5373333,6.69,1634072208150,,reviewed,2020-02-09 13:12:43.020000+00:00,False,,,
ci39297288,1581272367000,2.53,"26km S of Trona, CA",35.53,-117.3775,7.99,1634072633810,,reviewed,2020-02-09 18:19:27+00:00,False,,,
ci39297768,1581363114290,2.56,"8km NNW of Borrego Springs, CA",33.3156667,-116.4195,4.83,1634069214350,,reviewed,2020-02-10 19:31:54.290000+00:00,False,,,
ci39298968,1581469589900,2.96,"9km SSE of Borrego Springs, CA",33.1885,-116.3275,11.4,1634069773280,,reviewed,2020-02-12 01:06:29.900000+00:00,False,,,
ci39069791,1581555816810,2.88,"24km ESE of Julian, CA",33.0078333,-116.3588333,10.71,1634069061140,,reviewed,2020-02-13 01:03:36.810000+00:00,False,,,
ci39070271,1581598547410,3.16,"34km W of Tecopa, CA",35.827,-116.6018333,1.05,1728938220130,,reviewed,2020-02-13 12:55:47.410000+00:00,False,,,
ci39071423,1581680123080,2.51,"23km NE of Arvin, CA",35.3285,-118.6186667,5.83,1634073264880,,reviewed,2020-02-14 11:35:23.080000+00:00,False,,,
nc73341190,1581728880320,2.93,"7km NW of Parkfield, CA",35.9408333,-120.4866667,9.78,1588457391040,,reviewed,2020-02-15 01:08:00.320000+00:00,False,,,
ci39075799,1582052659780,3.15,"14km SW of Olancha, CA",36.2083333,-118.1278333,1.98,1728937468880,,reviewed,2020-02-18 19:04:19.780000+00:00,False,,,
ci39076207,1582072190760,3.33,"6km E of Independence, CA",36.8083333,-118.1373333,3.78,1728936982610,,reviewed,2020-02-19 00:29:50.760000+00:00,False,,,
ci39076271,1582076510090,2.53,"14km SW of Olancha, CA",36.2111667,-118.1295,2.25,1634074796980,,reviewed,2020-02-19 01:41:50.090000+00:00,False,,,
ci39077847,1582182750960,2.78,"18km E of Little Lake, CA",35.9293333,-117.7048333,4.22,1628629541000,,reviewed,2020-02-20 07:12:30.960000+00:00,False,,,
ci39077911,1582188800270,3.18,"17km SSW of Searles Valley, CA",35.6265,-117.4731667,8.79,1634074491140,,reviewed,2020-02-20 08:53:20.270000+00:00,False,,,
ci39079535,1582292573410,3.52,"2km NNW of Castaic, CA",34.5075,-118.6345,18.06,1728928497950,,reviewed,2020-02-21 13:42:53.410000+00:00,False,,,
ci39079791,1582310379620,3.11,"14km ENE of Ridgecrest, CA",35.6703333,-117.53,8.85,1634077709061,,reviewed,2020-02-21 18:39:39.620000+00:00,False,,,
ci39080439,1582356169670,2.61,"18km NNE of Ridgecrest, CA",35.776,-117.6183333,9.82,1634078031580,,reviewed,2020-02-22 07:22:49.670000+00:00,False,,,
ci39082327,1582570225670,2.53,"21km E of Little Lake, CA",35.9136667,-117.6751667,3.31,1634078457240,,reviewed,2020-02-24 18:50:25.670000+00:00,False,,,
ci39083119,1582650963900,3.24,"11km SSW of Searles Valley, CA",35.6788333,-117.4625,5.24,1634077423070,,reviewed,2020-02-25 17:16:03.900000+00:00,False,,,
ci39083127,1582651178610,3.08,"23km SE of Santa Cruz Is. (E end), CA",33.8725,-119.3596667,5.95,1619327486645,,reviewed,2020-02-25 17:19:38.610000+00:00,False,,,
ci39083439,1582670119320,3.32,"16km W of Johannesburg, CA",35.3546667,-117.8158333,4.29,1634076994323,,reviewed,2020-02-25 22:35:19.320000+00:00,False,,,
nc73346290,1582726141530,2.54,"4km ENE of New Idria, CA",36.4353333,-120.6328333,15.44,1589926437040,,reviewed,2020-02-26 14:09:01.530000+00:00,False,,,
ci39085159,1582804189250,2.52,"4km N of Yucca Valley, CA",34.1543333,-116.4273333,7.99,1589926440040,,reviewed,2020-02-27 11:49:49.250000+00:00,False,,,
ci39085663,1582830038080,2.52,"16km SE of Anza, CA",33.4413333,-116.576,9.74,1589926442040,,reviewed,2020-02-27 19:00:38.080000+00:00,False,,,
nc73347795,1582916851940,2.53,"20km NNW of Coalinga, CA",36.3148333,-120.417,18.33,1589926448040,,reviewed,2020-02-28 19:07:31.940000+00:00,False,,,
ci39087367,1582979737930,3.1,"23km ESE of Little Lake, CA",35.8473333,-117.677,4.59,1615335650214,,reviewed,2020-02-29 12:35:37.930000+00:00,False,,,
ci39088143,1583065307450,2.63,"14km SSW of Searles Valley, CA",35.655,-117.4661667,8.44,1589926455040,,reviewed,2020-03-01 12:21:47.450000+00:00,False,,,
ci39088927,1583188381660,2.65,"7km W of Holtville, CA",32.8016667,-115.451,11.77,1589926461040,,reviewed,2020-03-02 22:33:01.660000+00:00,False,,,
ci39088935,1583188686070,3.1,"7km W of Holtville, CA",32.8,-115.4518333,14.29,1589926461040,,reviewed,2020-03-02 22:38:06.070000+00:00,False,,,
ci39089007,1583195570880,3.25,"19km ESE of Little Lake, CA",35.8963333,-117.6998333,4.49,1589926461040,,reviewed,2020-03-03 00:32:50.880000+00:00,False,,,
ci39089391,1583246764800,2.61,"21km N of Ridgecrest, CA",35.8095,-117.6405,8.19,1589926463040,,reviewed,2020-03-03 14:46:04.800000+00:00,False,,,
nc73349375,1583247661500,3.99,"10km NNE of New Idria, CA",36.4996667,-120.6166667,10.93,1589926463040,green,reviewed,2020-03-03 15:01:01.500000+00:00,False,,,
ci39089719,1583273255460,2.72,"12km W of Manhattan Beach, CA",33.866,-118.5381667,9.83,1632453358405,,reviewed,2020-03-03 22:07:35.460000+00:00,False,,,
ci39090015,1583308196700,2.59,"10km SW of Searles Valley, CA",35.703,-117.4836667,7.08,1590271387040,,reviewed,2020-03-04 07:49:56.700000+00:00,False,,,
ci39090087,1583316091660,2.97,"20km NNE of Ridgecrest, CA",35.794,-117.6226667,3.1,1590271387040,,reviewed,2020-03-04 10:01:31.660000+00:00,False,,,
ci38385850,1583545251630,2.52,"21km N of Ridgecrest, CA",35.8065,-117.6481667,9.3,1628619789860,,reviewed,2020-03-07 01:40:51.630000+00:00,False,,,
ci38386162,1583570953250,3.44,"11km NE of Coso Junction, CA",36.1115,-117.8641667,2.65,1590271387040,,reviewed,2020-03-07 08:49:13.250000+00:00,False,,,
ci38386410,1583585476870,3.66,"11km NE of Coso Junction, CA",36.1145,-117.8621667,2.14,1590271387040,,reviewed,2020-03-07 12:51:16.870000+00:00,False,,,
